county_desc,precinct_abbrv,precinct_desc,reg_total,reg_active,reg_inactive,party_dem,party_rep,party_unaf,party_lib,party_other,race_white,race_black,race_asian,race_aian,eth_hispanic,gender_male,gender_female,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,total_votes_g2024,total_votes_g2020,total_votes_g2018,turnout_rate_g2024,turnout_rate_g2020,turnout_rate_g2018,pop_total,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two_more,pop_hispanic,pop_white_nonhisp,vap_total,vap_white,vap_black,vap_aian,vap_asian,vap_hispanic,vap_white_nonhisp,pop_nonwhite,pct_white,pct_black,pct_hispanic,pct_asian,pct_nonwhite,vap_pct,pop_18_24,est_vap_youth,pop_25_34,pop_35_44,pop_45_54,pop_55_64,pop_65_74,pop_75plus,pct_18_24,pct_65plus,tv_18_24_p2026,tv_25_34_p2026,tv_35_44_p2026,tv_45_54_p2026,tv_55_64_p2026,tv_65_74_p2026,tv_75plus_p2026,tv_total_p2026,tv_18_24_g2025,tv_25_34_g2025,tv_35_44_g2025,tv_45_54_g2025,tv_55_64_g2025,tv_65_74_g2025,tv_75plus_g2025,tv_total_g2025,tv_18_24_g2024,tv_25_34_g2024,tv_35_44_g2024,tv_45_54_g2024,tv_55_64_g2024,tv_65_74_g2024,tv_75plus_g2024,tv_total_g2024,tv_18_24_g2018,tv_25_34_g2018,tv_35_44_g2018,tv_45_54_g2018,tv_55_64_g2018,tv_65_74_g2018,tv_75plus_g2018,tv_total_g2018,v_trump_2024,v_harris_2024,v_stein_gov_2024,v_robinson_gov_2024,two_pty_2024,precinct_rep_pct,precinct_dem_pct,precinct_margin,competitiveness,winner_2024,youth_dem_pct_raw,youth_rep_pct_raw,youth_dem_pct,youth_rep_pct,overall_turnout_2024,youth_turnout_2024,youth_share_2024,youth_turnout_gap,youth_turnout_2018
ALAMANCE,11,PLEASANT GROVE,3754.0,3324,430,1174,1079,1054,13,4,2037,1212,16,7,176,1608,1857,380,547,544,578,732,556,417,2887,2666,1731,0.8685,0.802,0.5208,4741.0,2567.0,1480.0,47.0,16.0,0.0,343.0,288.0,521.0,2491.0,3743.0,2041.0,1249.0,30.0,13.0,327.0,2000.0,2174.0,0.5414,0.3122,0.1099,0.0034,0.4586,0.7895,607.4967002418125,516.0,666.5341601091135,629.445623286525,815.8864895476909,805.882614899946,673.1904193846068,429.3869374729137,0.1026,0.1863,19,45,64,113,215,187,156,799,0,3,0,3,4,0,0,10,241,350,421,529,594,451,301,2887,75,203,276,377,409,269,122,1731,1501.0,1310.0,1462.0,1242.0,2811.0,0.5339736748488082,0.46602632515119174,0.06794734969761645,competitive,Trump,0.46602632515119174,0.5339736748488082,0.5464105300604767,0.4535894699395233,0.8685,0.6342,0.0835,-0.2343,0.1974
ALAMANCE,1210,BURLINGTON 10,1931.0,1537,394,526,430,574,6,1,963,640,16,4,156,749,1024,189,426,342,231,271,270,202,1260,1175,721,0.8198,0.7645,0.4691,3115.0,1560.0,1043.0,26.0,61.0,10.0,233.0,182.0,359.0,1503.0,2413.0,1315.0,759.0,21.0,48.0,242.0,1278.0,1555.0,0.5008,0.3348,0.1152,0.0196,0.4992,0.7746,398.43748837201144,339.0,402.66896569557275,125.48856483965479,373.11739970542646,294.9471972556371,119.68937657490847,187.96803363627473,0.1685,0.1301,6,33,46,21,57,94,68,325,9,50,41,27,56,78,48,309,108,239,162,172,243,195,141,1260,59,101,93,124,157,134,53,721,621.0,680.0,751.0,471.0,1301.0,0.47732513451191394,0.5226748654880861,-0.04534973097617212,tossup,Harris,0.5226748654880861,0.47732513451191394,0.5690699461952344,0.43093005380476557,0.8198,0.5714,0.0857,-0.2484,0.3122
ALAMANCE,124,BURLINGTON 4,1805.0,1570,235,503,460,596,9,2,1209,315,13,4,117,751,905,168,298,272,224,284,321,238,1325,1238,851,0.8439,0.7885,0.542,2424.0,1612.0,435.0,15.0,30.0,2.0,167.0,163.0,300.0,1550.0,1991.0,1395.0,342.0,8.0,20.0,203.0,1361.0,812.0,0.665,0.1795,0.1238,0.0124,0.335,0.8214,145.84489785008,124.0,129.35752537667253,257.66694654052736,236.88587665859734,260.18847035673855,340.5538824441037,286.49079401689875,0.0706,0.3034,14,24,36,42,88,125,92,421,16,39,49,51,101,141,90,487,112,188,200,159,252,258,156,1325,43,107,103,147,223,168,60,851,685.0,646.0,750.0,497.0,1331.0,0.5146506386175808,0.48534936138241924,0.029301277235161516,tossup,Trump,0.48534936138241924,0.5146506386175808,0.5541397445529677,0.44586025544703234,0.8439,0.6667,0.0845,-0.1772,0.256
ALAMANCE,125,BURLINGTON 5,1958.0,1757,201,478,618,653,7,1,1373,266,23,1,132,795,1028,130,236,266,195,317,355,459,1508,1453,1001,0.8583,0.827,0.5697,2949.0,1942.0,400.0,21.0,72.0,11.0,274.0,229.0,443.0,1881.0,2415.0,1720.0,310.0,16.0,54.0,289.0,1676.0,1007.0,0.6585,0.1356,0.1502,0.0244,0.3415,0.8189,244.81467220051454,208.0,332.39172854708363,385.5462097228558,233.0930411344367,638.3280239797228,400.23800267969375,381.39935467107966,0.0737,0.2352,10,21,33,34,77,133,146,454,6,15,46,40,68,133,128,436,66,177,171,171,275,317,331,1508,43,90,84,162,228,235,159,1001,855.0,682.0,827.0,618.0,1537.0,0.5562784645413142,0.44372153545868576,0.11255692908262849,lean,Trump,0.44372153545868576,0.5562784645413142,0.5374886141834743,0.46251138581652573,0.8583,0.5077,0.0438,-0.3506,0.3308
ALAMANCE,126,BURLINGTON 6,1786.0,1676,110,404,642,626,4,0,1528,93,12,0,47,755,930,125,176,201,207,240,320,517,1515,1408,1098,0.9039,0.8401,0.6551,1993.0,1749.0,98.0,1.0,26.0,0.0,52.0,67.0,92.0,1727.0,1682.0,1501.0,83.0,0.0,19.0,58.0,1485.0,244.0,0.8776,0.0492,0.0462,0.013,0.1224,0.844,61.256693660548876,52.0,48.251966581906224,115.7074826938002,135.29759488372304,176.7705592745215,219.75341845972733,234.51170971990206,0.051,0.3782,18,15,46,56,96,164,218,613,21,35,76,88,124,194,229,767,91,131,184,184,225,292,408,1515,32,90,127,154,238,239,218,1098,812.0,682.0,846.0,548.0,1494.0,0.5435073627844712,0.4564926372155288,0.08701472556894241,competitive,Trump,0.4564926372155288,0.5435073627844712,0.5425970548862116,0.4574029451137885,0.9039,0.728,0.0601,-0.1759,0.256
ALAMANCE,127,BURLINGTON 7,4416.0,3666,750,1807,610,1229,19,1,1291,2128,20,12,529,1794,2231,591,808,744,615,742,558,358,2833,2624,1548,0.7728,0.7158,0.4223,7860.0,2384.0,3300.0,102.0,69.0,10.0,1431.0,564.0,2032.0,2168.0,5610.0,1843.0,2458.0,63.0,54.0,1222.0,1721.0,5476.0,0.3033,0.4198,0.2585,0.0088,0.6967,0.7137,839.4416118933035,714.0,911.2887791431112,703.1944654089383,1124.6258583601714,873.5503417051771,784.8772248756114,231.4507727434579,0.1108,0.1342,28,42,61,99,152,161,120,663,12,31,46,57,89,91,76,402,280,389,457,487,583,394,243,2833,89,194,251,353,355,208,98,1548,883.0,1970.0,2090.0,700.0,2853.0,0.3094987732211707,0.6905012267788293,-0.3810024535576586,safe,Harris,0.6905012267788293,0.3094987732211707,0.6362004907115317,0.36379950928846827,0.7728,0.4738,0.0988,-0.299,0.1506
ALAMANCE,128,BURLINGTON 8,2036.0,1563,473,674,259,618,8,4,707,859,17,7,217,778,1045,238,408,338,264,280,293,215,1130,1060,598,0.723,0.6782,0.3826,3764.0,1216.0,1584.0,41.0,70.0,2.0,568.0,283.0,830.0,1135.0,2815.0,1050.0,1143.0,32.0,42.0,547.0,994.0,2548.0,0.3231,0.4208,0.2205,0.0186,0.6769,0.7479,277.57269011411665,236.0,704.2367601401573,487.9667645216721,490.0664371148681,623.7598948685797,400.32779767927934,203.41116154123776,0.0724,0.1574,6,24,29,23,42,70,55,249,8,36,37,28,39,67,48,263,102,191,160,145,190,207,135,1130,36,84,74,103,133,117,51,598,364.0,757.0,801.0,289.0,1121.0,0.3247100802854594,0.6752899197145406,-0.35057983942908116,safe,Harris,0.6752899197145406,0.3247100802854594,0.6301159678858163,0.3698840321141838,0.723,0.4286,0.0903,-0.2944,0.1513
ALAMANCE,129,BURLINGTON 9,1795.0,1629,166,374,676,567,12,0,1294,242,18,2,92,732,930,147,247,244,222,301,308,326,1407,1311,933,0.8637,0.8048,0.5727,2479.0,1763.0,309.0,15.0,48.0,4.0,171.0,169.0,288.0,1714.0,1932.0,1439.0,231.0,14.0,39.0,165.0,1409.0,716.0,0.7112,0.1246,0.1162,0.0194,0.2888,0.7793,255.4033150320178,217.0,685.9063993105927,617.0858876001688,561.9611548980599,546.4836081906967,390.19821555380673,400.28823351044434,0.057,0.1764,9,26,28,40,91,130,159,483,6,20,16,35,73,99,83,332,108,171,162,188,259,281,238,1407,41,85,107,173,220,213,94,933,847.0,516.0,632.0,652.0,1363.0,0.6214233308877476,0.3785766691122524,0.2428466617754952,safe,Trump,0.3785766691122524,0.6214233308877476,0.511430667644901,0.48856933235509903,0.8637,0.7347,0.0768,-0.129,0.2789
ALAMANCE,12E,EAST BURLINGTON,1650.0,1302,348,560,244,493,4,1,578,573,19,6,295,678,782,228,336,247,201,267,227,144,942,923,518,0.7235,0.7089,0.3978,3419.0,1154.0,1011.0,63.0,43.0,5.0,867.0,276.0,1203.0,1021.0,2632.0,969.0,784.0,49.0,34.0,823.0,895.0,2265.0,0.3375,0.2957,0.3519,0.0126,0.6625,0.7698,367.8535958151352,313.0,906.9012356448428,302.9639005722688,431.14754307766015,346.3831952156603,300.26052042150536,145.928457581341,0.0968,0.1174,11,25,23,31,51,57,43,241,6,19,24,31,43,46,37,206,87,157,113,133,198,167,87,942,40,58,61,113,132,92,22,518,327.0,622.0,651.0,253.0,949.0,0.3445732349841939,0.6554267650158061,-0.3108535300316122,safe,Harris,0.6554267650158061,0.3445732349841939,0.6221707060063224,0.3778292939936776,0.7235,0.3816,0.0924,-0.3419,0.1754
ALAMANCE,12N,NORTH BURLINGTON,3428.0,2765,663,1618,280,856,10,1,688,1908,12,9,510,1305,1828,427,619,506,438,491,490,457,2105,2016,1216,0.7613,0.7291,0.4398,6355.0,1374.0,2898.0,96.0,42.0,6.0,1426.0,513.0,1923.0,1248.0,4789.0,1168.0,2299.0,68.0,38.0,1214.0,1090.0,4981.0,0.2162,0.456,0.3026,0.0066,0.7838,0.7536,543.5998504820182,462.0,887.2644885230036,853.0756798060817,941.0091638752987,597.5165916928692,384.59831477308535,337.37156829029163,0.0771,0.1024,17,45,53,45,101,130,131,522,16,38,70,58,109,131,114,536,183,293,285,284,391,370,299,2105,71,146,139,229,268,246,117,1216,437.0,1690.0,1743.0,335.0,2127.0,0.20545369064409968,0.7945463093559003,-0.5890926187118006,safe,Harris,0.7945463093559003,0.20545369064409968,0.6778185237423602,0.3221814762576399,0.7613,0.4286,0.0869,-0.3327,0.1663
ALAMANCE,12S,SOUTH BURLINGTON,1279.0,987,292,393,194,398,2,0,440,438,8,2,255,501,641,217,250,215,159,209,143,86,740,671,358,0.7497,0.6798,0.3627,2785.0,894.0,932.0,22.0,25.0,0.0,647.0,265.0,934.0,810.0,1956.0,706.0,639.0,11.0,19.0,591.0,658.0,1891.0,0.321,0.3346,0.3354,0.009,0.679,0.7023,171.4075204615087,146.0,340.89802678077695,354.9069012940474,295.11068503501184,279.20587503617475,139.22752177789206,88.11236812905432,0.0667,0.0885,12,19,19,17,27,34,27,155,7,17,23,25,20,30,15,137,91,118,121,121,142,95,52,740,30,45,62,71,86,50,14,358,295.0,456.0,497.0,201.0,751.0,0.39280958721704395,0.607190412782956,-0.2143808255659121,safe,Harris,0.607190412782956,0.39280958721704395,0.6028761651131824,0.3971238348868176,0.7497,0.4194,0.123,-0.3303,0.1382
ALAMANCE,12W,WEST BURLINGTON,1990.0,1709,281,596,449,655,8,1,1411,278,11,6,96,819,1003,154,312,282,257,357,351,277,1486,1402,997,0.8695,0.8204,0.5834,2828.0,1963.0,437.0,30.0,29.0,4.0,191.0,174.0,279.0,1918.0,2289.0,1661.0,331.0,21.0,26.0,193.0,1634.0,865.0,0.6941,0.1545,0.0987,0.0103,0.3059,0.8094,314.76816155240397,268.0,312.00711215415527,451.44469291001957,538.0042475994225,533.967879304861,366.18834382008566,290.0696092742316,0.0958,0.1997,8,35,42,74,92,141,126,518,13,38,84,100,135,169,129,668,118,181,205,206,302,281,193,1486,59,107,124,186,251,183,87,997,634.0,847.0,973.0,451.0,1481.0,0.42808912896691426,0.5719108710330858,-0.14382174206617154,lean,Harris,0.5719108710330858,0.42808912896691426,0.5887643484132343,0.41123565158676567,0.8695,0.7662,0.0794,-0.1033,0.3831
ALAMANCE,13,HAW RIVER,3965.0,3369,596,1307,902,1148,11,1,1946,1204,28,6,434,1638,1942,447,711,594,510,727,545,431,2779,2555,1539,0.8249,0.7584,0.4568,6190.0,2848.0,1714.0,51.0,35.0,0.0,1025.0,517.0,1506.0,2655.0,4674.0,2289.0,1372.0,40.0,26.0,912.0,2184.0,3342.0,0.4601,0.2769,0.2433,0.0057,0.5399,0.7551,725.6581282046872,617.0,1010.7146599269762,1239.7251014138074,778.2713528635838,824.673528672727,698.4534742104947,451.364915527122,0.0905,0.1434,19,45,92,89,176,196,154,771,6,16,24,29,62,68,64,269,227,387,392,442,581,472,278,2779,77,176,183,344,386,279,94,1539,1327.0,1446.0,1633.0,1043.0,2773.0,0.47854309412188967,0.5214569058781103,-0.042913811756220666,tossup,Harris,0.5214569058781103,0.47854309412188967,0.5685827623512442,0.43141723764875584,0.8249,0.5078,0.0817,-0.3171,0.1723
ALEXANDER,B1,BETHLEHEM #1,3032.0,2779,253,306,1483,978,12,0,2682,44,35,6,58,1329,1442,240,396,397,432,566,542,459,2450,2214,1453,0.8816,0.7967,0.5228,3768.0,3417.0,42.0,5.0,73.0,1.0,54.0,176.0,140.0,3374.0,3088.0,2831.0,30.0,5.0,63.0,86.0,2809.0,351.0,0.9068,0.0111,0.0372,0.0194,0.0932,0.8195,260.20115024325656,221.0,195.96961760391815,320.4272551629238,505.9574744753646,383.69191006106365,553.8386082053855,342.8410376703506,0.0803,0.2766,14,30,48,69,148,174,137,620,0,2,0,0,0,0,0,2,180,271,312,387,520,444,336,2450,55,119,198,309,334,303,135,1453,1909.0,568.0,769.0,1583.0,2477.0,0.7706903512313282,0.22930964876867177,0.5413807024626565,safe,Trump,0.22930964876867177,0.7706903512313282,0.4517238595074687,0.5482761404925314,0.8816,0.75,0.0735,-0.1316,0.2292
ALEXANDER,B2,BETHLEHEM #2,3612.0,3320,292,368,1731,1206,13,2,3192,60,32,3,60,1583,1714,323,464,496,528,661,631,509,2921,2609,1724,0.8798,0.7858,0.5193,4510.0,4056.0,90.0,11.0,93.0,0.0,45.0,215.0,110.0,4023.0,3594.0,3297.0,68.0,11.0,52.0,58.0,3277.0,454.0,0.8993,0.02,0.0244,0.0206,0.1007,0.7969,206.8357574647053,176.0,645.8084001312237,693.1520870514701,715.6386193537185,815.029570675563,712.0750793366345,312.62261639913527,0.0418,0.2073,21,39,71,98,152,202,181,764,0,0,1,1,0,0,0,2,237,315,372,506,581,531,379,2921,77,140,234,373,420,363,117,1724,2310.0,641.0,890.0,1874.0,2951.0,0.7827854964418841,0.2172145035581159,0.5655709928837682,safe,Trump,0.2172145035581159,0.7827854964418841,0.44688580142324635,0.5531141985767536,0.8798,0.7337,0.0811,-0.1461,0.2384
ALEXANDER,E,ELLENDALE,2399.0,2230,169,350,1121,748,11,0,2134,70,12,2,22,1059,1175,204,303,336,348,475,405,328,1970,1803,1220,0.8834,0.8085,0.5471,3154.0,2908.0,111.0,7.0,12.0,0.0,25.0,91.0,65.0,2880.0,2563.0,2379.0,105.0,3.0,9.0,30.0,2362.0,246.0,0.922,0.0352,0.0206,0.0038,0.078,0.8126,180.56524266071963,153.0,453.08445463569325,296.2969036257906,459.92240242199995,670.6279965794971,613.0649861714124,316.7385800883767,0.0492,0.2535,23,32,63,80,125,139,113,575,0,0,0,1,0,0,0,1,152,226,256,342,410,349,235,1970,54,124,162,270,302,225,83,1220,1588.0,386.0,507.0,1347.0,1974.0,0.8044579533941236,0.1955420466058764,0.6089159067882473,safe,Trump,0.1955420466058764,0.8044579533941236,0.43821681864235057,0.5617831813576495,0.8834,0.7451,0.0772,-0.1383,0.2647
ALEXANDER,G1G2,GWALTNEY #1 #2,1599.0,1482,117,216,778,486,2,0,1453,37,1,3,28,774,746,162,216,213,234,273,277,224,1313,1206,820,0.886,0.8138,0.5533,2154.0,1944.0,40.0,9.0,1.0,4.0,50.0,106.0,105.0,1928.0,1696.0,1553.0,31.0,9.0,1.0,68.0,1542.0,210.0,0.9025,0.0186,0.0487,0.0005,0.0975,0.7874,82.67765538820255,70.0,333.79245008109456,269.1524381047393,256.76118857781313,431.88475724418174,241.03448869007082,233.07899957552507,0.0364,0.209,14,34,45,46,81,93,62,375,0,0,0,0,0,0,0,0,117,148,194,197,264,236,157,1313,44,88,114,160,195,162,57,820,1106.0,205.0,266.0,997.0,1311.0,0.8436308161708619,0.15636918382913806,0.6872616323417238,safe,Trump,0.15636918382913806,0.8436308161708619,0.42254767353165523,0.5774523264683448,0.886,0.7222,0.0891,-0.1638,0.2716
ALEXANDER,LRSL,LITTLE RIVER AND SUGAR LOAF,1862.0,1731,131,213,945,568,5,0,1706,38,4,0,21,887,870,181,246,234,286,355,325,235,1542,1433,980,0.8908,0.8278,0.5661,2546.0,2348.0,57.0,9.0,12.0,0.0,44.0,76.0,66.0,2342.0,2066.0,1921.0,43.0,8.0,10.0,43.0,1916.0,198.0,0.9222,0.0224,0.0259,0.0047,0.0778,0.8115,102.28537132088762,87.0,372.75464243046,318.06450410818127,265.8467887994863,443.12366119976565,275.8454939305769,365.54798050364434,0.0396,0.2484,24,37,47,93,124,132,76,533,0,0,0,0,0,0,0,0,122,188,220,259,305,271,177,1542,51,103,160,203,219,177,67,980,1360.0,191.0,300.0,1199.0,1551.0,0.8768536428110896,0.12314635718891039,0.7537072856221791,safe,Trump,0.12314635718891039,0.8768536428110896,0.4092585428755641,0.5907414571244358,0.8908,0.674,0.0791,-0.2168,0.2818
ALEXANDER,M,MILLERS,1837.0,1628,209,243,799,579,7,0,1509,105,17,2,87,824,885,213,264,255,301,339,257,208,1388,1218,739,0.8526,0.7482,0.4539,2650.0,2176.0,151.0,13.0,32.0,0.0,124.0,154.0,256.0,2125.0,2039.0,1708.0,120.0,9.0,20.0,170.0,1676.0,474.0,0.8211,0.057,0.0966,0.0121,0.1789,0.7694,420.9640708303443,358.0,191.36773288586983,277.3804554758992,265.7368950879272,256.59139526457653,169.1775005867778,158.61193411930864,0.1928,0.1501,16,21,40,47,71,79,65,339,0,0,0,0,0,0,0,0,140,157,213,254,277,208,139,1388,18,66,125,182,163,144,41,739,1127.0,259.0,354.0,950.0,1386.0,0.8131313131313131,0.18686868686868688,0.6262626262626263,safe,Trump,0.18686868686868688,0.8131313131313131,0.43474747474747477,0.5652525252525253,0.8526,0.6573,0.1009,-0.1953,0.0845
ALEXANDER,S1S2,SHARPES #1 #2,2810.0,2498,312,360,1216,907,14,1,2411,96,8,4,102,1295,1316,287,457,362,391,511,437,365,2125,1974,1240,0.8507,0.7902,0.4964,4216.0,3557.0,146.0,17.0,21.0,0.0,258.0,217.0,388.0,3489.0,3320.0,2875.0,118.0,15.0,13.0,236.0,2840.0,659.0,0.8437,0.0346,0.092,0.005,0.1563,0.7875,183.7696875507348,156.0,642.6178503923834,582.1455312471369,838.6159052325775,619.6486912902644,375.5065022434296,584.2383387131189,0.0357,0.1866,30,67,44,67,142,163,131,644,0,0,2,0,0,0,0,2,194,274,259,346,434,354,264,2125,68,123,152,251,306,222,118,1240,1757.0,351.0,446.0,1530.0,2108.0,0.8334914611005693,0.16650853889943074,0.6669829222011385,safe,Trump,0.16650853889943074,0.8334914611005693,0.42660341555977227,0.5733965844402278,0.8507,0.676,0.0913,-0.1747,0.2369
ALEXANDER,T1T4T5,TAYLORSVILLE #1 #4 #5,3948.0,3571,377,505,1760,1289,17,0,3315,244,29,2,100,1776,1915,370,605,580,570,677,626,520,3006,2808,1818,0.8418,0.7863,0.5091,7097.0,5506.0,950.0,40.0,85.0,0.0,197.0,319.0,335.0,5439.0,5857.0,4549.0,856.0,36.0,63.0,249.0,4504.0,1591.0,0.7758,0.1339,0.0472,0.012,0.2242,0.8253,712.1174249531933,605.0,1222.5272192995958,1307.8103423240395,959.8262729089234,965.8230219621925,797.3280107153288,532.5744540866681,0.0885,0.1654,31,67,91,111,172,218,201,891,0,0,0,0,0,0,0,0,253,390,425,484,566,533,355,3006,99,198,252,344,429,345,151,1818,2393.0,654.0,835.0,2027.0,3047.0,0.7853626517886446,0.21463734821135544,0.5707253035772892,safe,Trump,0.21463734821135544,0.7853626517886446,0.4458549392845422,0.5541450607154579,0.8418,0.6838,0.0842,-0.158,0.2676
ALEXANDER,T2T3,TAYLORSVILLE #2 #3,2809.0,2507,302,467,1121,907,12,0,2276,225,16,6,97,1197,1409,266,453,367,378,510,438,397,2133,1965,1263,0.8508,0.7838,0.5038,4107.0,3336.0,322.0,27.0,36.0,0.0,172.0,214.0,299.0,3275.0,3215.0,2660.0,264.0,22.0,27.0,175.0,2637.0,771.0,0.8123,0.0784,0.0728,0.0088,0.1877,0.7828,197.36191376193892,168.0,265.59330316630104,150.06491708588268,247.78839439177418,365.7539370920435,293.50212977252073,413.21301953299235,0.0829,0.297,29,44,39,82,126,136,146,602,0,0,1,0,0,1,0,2,185,290,250,347,416,364,281,2133,81,115,164,250,281,242,130,1263,1614.0,535.0,696.0,1369.0,2149.0,0.7510469986040018,0.24895300139599813,0.5020939972080036,safe,Trump,0.24895300139599813,0.7510469986040018,0.45958120055839924,0.5404187994416008,0.8508,0.6955,0.0867,-0.1553,0.3045
ALEXANDER,W,WITTENBURG,1835.0,1707,128,173,951,579,3,1,1657,19,14,4,38,839,870,162,234,210,264,358,328,279,1522,1356,954,0.8916,0.7944,0.5589,2242.0,2036.0,23.0,6.0,27.0,0.0,40.0,110.0,72.0,2018.0,1835.0,1689.0,13.0,6.0,25.0,48.0,1676.0,206.0,0.9081,0.0103,0.0321,0.012,0.0919,0.8185,141.221725826017,120.0,200.48432937346058,279.50556581393664,267.9060587504154,304.8250586308521,323.627200347863,106.53303931088026,0.0721,0.2196,9,40,33,45,97,126,99,449,0,0,0,0,0,1,0,1,135,165,162,246,337,291,186,1522,42,93,115,213,232,190,69,954,1240.0,270.0,372.0,1054.0,1510.0,0.8211920529801324,0.17880794701986755,0.6423841059602649,safe,Trump,0.17880794701986755,0.8211920529801324,0.431523178807947,0.568476821192053,0.8916,0.8333,0.0887,-0.0583,0.2593
ALLEGHANY,01,CHERRY LANE,1372.0,1241,131,184,579,475,3,0,1238,9,0,4,22,629,636,80,157,117,147,275,301,295,1089,974,709,0.8775,0.7849,0.5713,1563.0,1436.0,7.0,9.0,0.0,1.0,46.0,64.0,114.0,1396.0,1304.0,1220.0,7.0,9.0,0.0,63.0,1199.0,127.0,0.9187,0.0045,0.0729,0.0,0.0813,0.8343,55.808260816335874,47.0,49.73491420846771,206.07111105658868,91.63968958268713,256.138745059117,257.50799102214773,156.8507524040345,0.0445,0.3303,4,22,17,36,77,116,94,366,0,0,0,0,0,1,0,1,54,104,73,147,240,277,194,1089,27,41,55,130,206,192,58,709,801.0,288.0,408.0,617.0,1089.0,0.7355371900826446,0.2644628099173554,0.47107438016528924,safe,Trump,0.2644628099173554,0.7355371900826446,0.46578512396694216,0.5342148760330578,0.8775,0.675,0.0496,-0.2025,0.3375
ALLEGHANY,03A,GAP CIVIL,3707.0,3311,396,663,1424,1214,10,0,3172,61,3,3,155,1606,1796,285,473,387,457,618,777,710,2843,2588,1926,0.8587,0.7816,0.5817,5192.0,4406.0,69.0,18.0,13.0,3.0,404.0,279.0,718.0,4259.0,4239.0,3658.0,54.0,14.0,13.0,488.0,3586.0,786.0,0.8486,0.0133,0.1383,0.0025,0.1514,0.8164,301.53082555161046,256.0,565.6112175344402,390.3728424115014,765.8347712470488,813.8804577314758,1026.7178567875228,682.6498065464355,0.0572,0.3242,16,52,68,92,184,274,239,925,3,3,6,13,14,21,27,87,191,267,291,372,549,674,499,2843,66,145,219,323,498,446,229,1926,2139.0,705.0,1009.0,1637.0,2844.0,0.7521097046413502,0.2478902953586498,0.5042194092827004,safe,Trump,0.2478902953586498,0.7521097046413502,0.4591561181434599,0.5408438818565401,0.8587,0.6702,0.0672,-0.1885,0.2316
ALLEGHANY,04,GLADE CREEK,1458.0,1295,163,197,615,480,3,0,1292,5,1,3,55,681,674,119,176,150,195,260,301,257,1130,1043,754,0.8726,0.8054,0.5822,2001.0,1722.0,23.0,12.0,2.0,0.0,110.0,132.0,301.0,1626.0,1621.0,1426.0,23.0,3.0,2.0,193.0,1374.0,279.0,0.8606,0.0115,0.1504,0.001,0.1394,0.8101,99.72937372395955,85.0,252.23204262006792,250.5292061004185,233.64337181310032,256.8970604896929,289.0831421366944,150.4939325208976,0.0513,0.226,18,29,27,50,82,130,114,450,0,0,0,0,0,0,0,0,88,100,111,176,231,253,171,1130,25,50,88,159,195,164,73,754,919.0,210.0,309.0,747.0,1129.0,0.8139946855624446,0.18600531443755536,0.6279893711248892,safe,Trump,0.18600531443755536,0.8139946855624446,0.43440212577502213,0.5655978742249779,0.8726,0.7395,0.0779,-0.1331,0.2101
ALLEGHANY,06A,PRATHERS CREEK,1679.0,1542,137,275,734,523,8,2,1486,4,4,2,43,762,773,110,162,177,224,324,370,312,1364,1199,876,0.8846,0.7776,0.5681,2132.0,1980.0,5.0,8.0,0.0,2.0,42.0,95.0,155.0,1905.0,1778.0,1668.0,5.0,8.0,0.0,121.0,1612.0,152.0,0.9287,0.0023,0.0727,0.0,0.0713,0.834,185.563550884451,158.0,279.0840822865572,187.75462937290615,239.90926486999783,422.3225539447814,499.72818945752783,370.20903913499393,0.0688,0.3226,7,20,24,42,59,137,93,382,0,0,0,0,0,0,0,0,75,115,147,203,269,339,216,1364,26,60,95,160,237,217,81,876,1032.0,328.0,465.0,824.0,1360.0,0.7588235294117647,0.2411764705882353,0.5176470588235293,safe,Trump,0.2411764705882353,0.7588235294117647,0.45647058823529413,0.5435294117647058,0.8846,0.6818,0.055,-0.2028,0.2364
ANSON,ANS,ANSONVILLE,1031.0,914,117,382,251,280,1,0,560,294,5,2,9,393,475,91,116,118,164,173,206,163,782,735,513,0.8556,0.8042,0.5613,1370.0,841.0,459.0,7.0,6.0,0.0,16.0,41.0,26.0,841.0,1109.0,680.0,379.0,5.0,5.0,19.0,680.0,529.0,0.6139,0.335,0.019,0.0044,0.3861,0.8095,161.06760983028877,137.0,201.3961908324336,120.53459742138736,134.8426505408017,183.5929213019767,253.05399647734646,214.73992838103987,0.1038,0.3016,4,8,11,34,40,84,53,234,0,1,0,0,0,0,0,1,61,84,98,119,150,178,92,782,19,42,74,84,134,112,48,513,464.0,306.0,363.0,384.0,770.0,0.6025974025974026,0.3974025974025974,0.20519480519480515,safe,Trump,0.3974025974025974,0.6025974025974026,0.518961038961039,0.48103896103896104,0.8556,0.6703,0.078,-0.1853,0.2088
