GEOID,NAME,STATE,COUNTY,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,C_TOT24,CTOTMOE,C_NHS24,CNHSMOE,C_AMI24,CAMIMOE,C_ASI24,CASIMOE,C_BLA24,CBLAMOE,C_NHP24,CNHPMOE,C_WHT24,CWHTMOE,C_AIW24,CAIWMOE,C_ASW24,CASWMOE,C_BLW24,CBLWMOE,C_AIB24,CAIBMOE,C_2OM24,C2OMMOE,C_HSP24,CHSPMOE,C_AIA24,CAIAMOE,C_ASN24,CASNMOE,C_BLK24,CBLKMOE,CVAP_TOT24,CVAPTOTMOE,CVAP_NHS24,CVAPNHSMOE,CVAP_AMI24,CVAPAMIMOE,CVAP_ASI24,CVAPASIMOE,CVAP_BLA24,CVAPBLAMOE,CVAP_NHP24,CVAPNHPMOE,CVAP_WHT24,CVAPWHTMOE,CVAP_AIW24,CVAPAIWMOE,CVAP_ASW24,CVAPASWMOE,CVAP_BLW24,CVAPBLWMOE,CVAP_AIB24,CVAPAIBMOE,CVAP_2OM24,CVAP2OMMOE,CVAP_HSP24,CVAPHSPMOE,CVAP_AIA24,CVAPAIAMOE,CVAP_ASN24,CVAPASNMOE,CVAP_BLK24,CVAPBLKMOE
370010212053,"Block Group 3, Census Tract 212.05, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021205,3,4969,772,4612,729,0,19,319,244,1838,719,0,19,1770,454,11,14,100,127,218,181,0,19,356,313,357,295,11,30.3,419,275.07,2056,741.68,3834,633,3624,602,0,19,290,207,1483,544,0,19,1565,380,9,14,0,19,88,85,0,19,189,198,210,194,9,30.3,290,207.87,1571,550.93
370010212061,"Block Group 1, Census Tract 212.06, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021206,1,1453,374,1164,335,0,14,46,69,224,157,0,14,843,273,7,11,0,14,44,75,0,14,0,14,289,193,7,22.65,46,70.41,268,174.56,1336,332,1087,308,0,14,42,69,228,157,0,14,817,267,0,14,0,14,0,14,0,14,0,14,249,171,0,24.25,42,70.41,228,158.24
370010212062,"Block Group 2, Census Tract 212.06, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021206,2,2461,591,2332,555,0,14,9,14,716,429,4,8,1603,496,0,14,0,14,0,14,0,14,0,14,129,122,0,24.25,9,19.8,716,429.46,1829,515,1726,505,0,14,0,14,509,357,0,14,1217,358,0,14,0,14,0,14,0,14,0,14,103,109,0,24.25,0,19.8,509,357.55
370010212063,"Block Group 3, Census Tract 212.06, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021206,3,1496,427,1431,421,0,14,31,80,25,35,0,14,1361,419,0,14,0,14,9,17,0,14,5,9,65,94,0,24.25,31,81.22,34,41.35,1175,330,1107,331,0,14,23,36,26,35,0,14,1058,326,0,14,0,14,0,14,0,14,0,14,68,94,0,24.25,23,38.63,26,40.21
370010212071,"Block Group 1, Census Tract 212.07, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021207,1,1450,399,1450,399,0,14,0,14,283,190,0,14,1079,370,40,39,0,14,48,79,0,14,0,14,0,14,40,43.74,0,19.8,331,206.24,1212,325,1212,325,0,14,0,14,262,180,0,14,862,275,40,39,0,14,48,79,0,14,0,14,0,14,40,43.74,0,19.8,310,197.07
370010212072,"Block Group 2, Census Tract 212.07, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021207,2,2135,321,1945,302,0,14,19,27,243,181,0,14,1656,324,15,21,12,21,0,14,0,14,0,14,190,159,15,28.86,31,34.21,243,182.08,1725,259,1648,256,0,14,23,27,221,170,0,14,1395,269,0,14,9,21,0,14,0,14,0,14,77,54,0,24.25,32,34.21,221,171.15
370010213001,"Block Group 1, Census Tract 213, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000213,1,1627,281,1427,277,0,14,6,8,207,59,0,14,1191,262,9,7,8,6,0,14,0,14,6,5,200,86,9,21.0,14,10.0,207,62.23,1162,165,1042,162,5,3,6,8,164,47,0,14,862,148,5,5,0,14,0,14,0,14,0,14,120,62,10,15.17,6,16.12,164,51.0
370010213002,"Block Group 2, Census Tract 213, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000213,2,1016,170,940,156,0,14,0,14,336,83,0,14,539,131,12,11,0,14,10,15,38,39,5,8,76,58,50,42.87,0,19.8,384,92.92,794,113,761,104,0,14,0,14,288,66,0,14,416,76,12,10,0,14,13,15,28,24,4,8,33,27,40,29.53,0,19.8,329,71.81
370010213003,"Block Group 3, Census Tract 213, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000213,3,1026,184,988,183,0,14,0,14,351,93,0,14,568,130,11,8,0,14,44,45,4,2,10,14,38,19,15,16.25,0,19.8,399,103.33,805,137,776,135,0,14,0,14,309,84,0,14,444,98,9,8,0,14,7,7,0,14,7,6,29,15,9,21.35,0,19.8,316,85.45
370010213004,"Block Group 4, Census Tract 213, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000213,4,1215,231,1174,235,0,14,0,14,273,122,0,14,864,217,0,14,0,14,19,17,18,23,0,14,41,45,18,30.35,0,19.8,310,125.31,1080,192,1044,195,0,14,0,14,274,122,0,14,727,172,0,14,0,14,24,17,19,23,0,14,36,45,19,30.35,0,19.8,317,125.31
370010213005,"Block Group 5, Census Tract 213, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000213,5,1428,479,1385,475,8,11,0,14,273,108,0,14,1090,467,8,8,0,14,0,14,6,12,0,14,43,49,22,18.14,0,19.8,279,109.56,1202,450,1173,448,7,10,0,14,236,78,0,14,914,437,7,7,0,14,0,14,9,12,0,14,29,30,23,17.12,0,19.8,245,80.15
370010214001,"Block Group 1, Census Tract 214, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000214,1,1548,326,1237,313,0,14,11,20,106,111,0,14,1094,281,0,14,0,14,26,46,0,14,0,14,311,259,0,24.25,11,24.41,132,120.97,1084,236,1068,235,0,14,15,20,58,74,0,14,979,235,0,14,0,14,16,26,0,14,0,14,16,22,0,24.25,15,24.41,74,79.67
370010214002,"Block Group 2, Census Tract 214, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000214,2,1054,313,981,293,0,14,15,24,7,9,0,14,955,294,4,9,0,14,0,14,0,14,0,14,73,110,4,21.75,15,27.78,7,21.75,936,286,915,284,0,14,15,24,6,9,0,14,894,285,0,14,0,14,0,14,0,14,0,14,21,25,0,24.25,15,27.78,6,21.75
370010215001,"Block Group 1, Census Tract 215, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000215,1,854,284,854,284,0,14,0,14,44,42,0,14,782,270,0,14,0,14,0,14,0,14,28,44,0,14,0,24.25,0,19.8,44,46.43,687,187,687,187,0,14,0,14,45,42,0,14,615,175,0,14,0,14,0,14,0,14,27,44,0,14,0,24.25,0,19.8,45,46.43
370010215002,"Block Group 2, Census Tract 215, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000215,2,988,323,946,324,35,26,0,14,26,30,0,14,862,321,6,15,0,14,17,29,0,14,0,14,42,42,41,33.12,0,19.8,43,44.01,837,258,817,260,33,26,0,14,25,30,0,14,730,256,11,15,0,14,18,29,0,14,0,14,20,25,44,33.12,0,19.8,43,44.01
370010215003,"Block Group 3, Census Tract 215, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000215,3,2805,627,2759,606,19,26,0,14,68,58,0,14,2530,609,0,14,0,14,142,230,0,14,0,14,46,53,19,32.68,0,19.8,210,237.61,2234,567,2206,560,12,26,0,14,67,58,0,14,2021,564,0,14,0,14,106,171,0,14,0,14,28,29,12,32.68,0,19.8,173,181.11
370010216001,"Block Group 1, Census Tract 216, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000216,1,1308,371,1153,373,0,14,0,14,177,157,0,14,954,345,18,22,0,14,0,14,4,11,0,14,155,148,22,28.3,0,19.8,181,158.01,983,284,929,280,0,14,0,14,135,111,0,14,772,260,17,22,0,14,0,14,5,11,0,14,54,54,22,28.3,0,19.8,140,112.42
370010216002,"Block Group 2, Census Tract 216, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000216,2,958,389,958,389,0,14,0,14,73,122,0,14,885,343,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,73,123.6,735,284,735,284,0,14,0,14,73,122,0,14,662,235,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,73,123.6
370010216003,"Block Group 3, Census Tract 216, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000216,3,2756,660,2711,657,0,14,0,14,1029,516,0,14,1515,481,0,14,0,14,131,220,0,14,36,64,45,66,0,24.25,0,19.8,1160,561.12,1971,483,1944,486,0,14,0,14,718,378,0,14,1152,285,0,14,0,14,35,56,0,14,39,64,27,42,0,24.25,0,19.8,753,382.38
370010216004,"Block Group 4, Census Tract 216, Alamance County, North Carolina",North Carolina,Alamance County,37,001,000216,4,3815,482,3605,475,0,14,141,102,226,140,0,14,3119,492,0,14,20,22,62,68,0,14,37,47,210,133,0,24.25,161,104.35,288,156.27,3459,328,3250,319,0,14,141,102,228,140,0,14,2773,335,0,14,21,22,69,68,0,14,18,29,209,133,0,24.25,162,104.35,297,156.27
370010217011,"Block Group 1, Census Tract 217.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021701,1,1399,375,1399,375,0,14,0,14,89,65,0,14,1264,354,11,14,0,14,35,55,0,14,0,14,0,14,11,24.25,0,19.8,124,86.29,1054,271,1054,271,0,14,0,14,59,51,0,14,978,260,17,14,0,14,0,14,0,14,0,14,0,14,17,24.25,0,19.8,59,54.71
370010217012,"Block Group 2, Census Tract 217.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021701,2,1770,334,1726,334,0,14,0,14,29,33,0,14,1691,329,0,14,0,14,6,15,0,14,0,14,44,39,0,24.25,0,19.8,35,38.86,1592,302,1558,302,0,14,0,14,28,33,0,14,1519,296,6,10,0,14,5,15,0,14,0,14,34,29,6,22.18,0,19.8,33,38.86
370010217021,"Block Group 1, Census Tract 217.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021702,1,2020,285,1979,290,0,14,93,82,85,79,0,14,1699,245,0,14,70,60,22,33,0,14,10,21,41,48,0,24.25,163,101.61,107,86.75,2010,285,1969,290,0,14,98,82,81,79,0,14,1698,245,0,14,69,60,16,33,0,14,7,21,41,48,0,24.25,167,101.61,97,86.75
370010217022,"Block Group 2, Census Tract 217.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021702,2,2220,604,2186,604,37,49,113,84,129,97,0,14,1758,574,0,14,0,14,144,192,0,14,5,15,34,43,37,52.85,113,85.16,273,215.57,1682,411,1682,411,30,43,114,84,130,97,0,14,1361,377,0,14,0,14,41,51,0,14,6,15,0,14,30,47.34,114,85.16,171,110.48
370010217023,"Block Group 3, Census Tract 217.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021702,3,1509,360,1497,357,0,14,61,85,303,177,0,14,1120,313,0,14,0,14,13,22,0,14,0,14,12,19,0,24.25,61,86.15,316,178.91,1339,320,1326,317,0,14,0,14,305,177,0,14,1017,276,0,14,0,14,0,14,4,7,0,14,13,19,4,21.0,0,19.8,309,177.69
370010217031,"Block Group 1, Census Tract 217.03, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021703,1,3003,486,2968,497,0,14,274,204,886,421,0,14,1801,411,0,14,7,15,0,14,0,14,0,14,35,43,0,24.25,281,204.55,886,421.47,2534,381,2498,390,0,14,184,116,786,360,0,14,1520,306,0,14,8,15,0,14,0,14,0,14,36,43,0,24.25,192,116.97,786,360.54
370010217032,"Block Group 2, Census Tract 217.03, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021703,2,3812,1052,3535,998,0,14,42,80,1001,577,0,14,2106,652,12,22,0,14,269,288,105,154,0,14,277,269,117,156.19,42,81.22,1375,663.02,2493,643,2327,600,0,14,44,80,820,519,0,14,1416,401,19,22,0,14,0,14,28,39,0,14,166,200,47,46.91,44,81.22,848,520.65
370010217033,"Block Group 3, Census Tract 217.03, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021703,3,1173,486,1145,488,0,14,39,48,344,334,0,14,762,449,0,14,0,14,0,14,0,14,0,14,28,38,0,24.25,39,50.0,344,334.59,905,314,873,316,0,14,12,18,270,241,0,14,591,272,0,14,0,14,0,14,0,14,0,14,32,38,0,24.25,12,22.8,270,241.81
370010218011,"Block Group 1, Census Tract 218.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021801,1,2430,596,2225,565,0,14,4,9,37,39,0,14,2124,565,16,14,0,14,0,14,0,14,44,55,205,148,16,24.25,4,16.64,37,43.74,1742,299,1666,291,0,14,0,14,35,39,0,14,1595,295,15,14,0,14,0,14,0,14,21,27,76,49,15,24.25,0,19.8,35,43.74
370010218012,"Block Group 2, Census Tract 218.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021801,2,1296,341,1284,341,0,14,21,28,11,21,0,14,1246,336,6,9,0,14,0,14,0,14,0,14,12,18,6,21.75,21,31.3,11,28.86,1010,300,995,300,0,14,17,28,13,21,0,14,959,296,6,9,0,14,0,14,0,14,0,14,15,18,6,21.75,17,31.3,13,28.86
370010218013,"Block Group 3, Census Tract 218.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021801,3,1284,372,1266,368,0,14,0,14,153,114,0,14,1072,374,0,14,41,59,0,14,0,14,0,14,18,29,0,24.25,41,60.64,153,115.71,971,274,971,274,0,14,0,14,151,114,0,14,809,271,0,14,11,24,0,14,0,14,0,14,0,14,0,24.25,11,27.78,151,115.71
370010218021,"Block Group 1, Census Tract 218.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021802,1,1857,528,1828,527,4,8,0,14,0,14,0,14,1738,513,86,77,0,14,0,14,0,14,0,14,29,38,90,78.67,0,19.8,0,24.25,1363,302,1346,302,0,14,0,14,0,14,0,14,1305,291,41,41,0,14,0,14,0,14,0,14,17,22,41,45.53,0,19.8,0,24.25
370010218022,"Block Group 2, Census Tract 218.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021802,2,1795,438,1591,452,0,14,0,14,0,14,0,14,1563,457,5,12,13,20,10,19,0,14,0,14,204,174,5,23.15,13,24.41,10,27.44,1375,293,1268,312,0,14,0,14,0,14,0,14,1237,317,5,12,13,20,13,19,0,14,0,14,107,100,5,23.15,13,24.41,13,27.44
370010218031,"Block Group 1, Census Tract 218.03, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021803,1,1633,355,1607,348,25,36,0,14,96,97,0,14,1364,374,27,28,0,14,95,79,0,14,0,14,26,45,52,47.71,0,19.8,191,125.88,1291,274,1287,273,23,36,0,14,85,83,0,14,1108,265,13,22,0,14,58,74,0,14,0,14,4,9,36,44.45,0,19.8,143,112.08
370010218032,"Block Group 2, Census Tract 218.03, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021803,2,1262,394,1248,396,0,14,0,14,47,55,0,14,1147,373,0,14,0,14,54,69,0,14,0,14,14,19,0,24.25,0,19.8,101,89.34,1045,297,1030,300,0,14,0,14,44,55,0,14,958,284,5,8,0,14,23,47,0,14,0,14,15,19,5,21.35,0,19.8,67,73.69
370010219011,"Block Group 1, Census Tract 219.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021901,1,1522,352,1430,346,0,14,17,24,94,93,0,14,1271,349,11,13,6,8,13,16,0,14,18,24,92,145,11,23.69,23,25.3,107,95.4,1199,241,1138,240,0,14,18,24,56,46,0,14,1025,241,11,13,0,14,11,16,0,14,17,24,61,96,11,23.69,18,27.78,67,50.68
370010219012,"Block Group 2, Census Tract 219.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021901,2,1490,329,1482,330,25,36,8,14,172,149,0,14,1145,260,79,65,0,14,53,78,0,14,0,14,8,12,104,75.61,8,19.8,225,168.76,1265,283,1254,284,26,36,8,14,172,149,0,14,993,241,50,56,0,14,5,7,0,14,0,14,11,12,76,68.03,8,19.8,177,149.82
370010219013,"Block Group 3, Census Tract 219.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021901,3,1623,518,1588,518,44,38,0,14,52,66,0,14,1482,514,10,14,0,14,0,14,0,14,0,14,35,41,54,42.85,0,19.8,52,68.91,1197,281,1183,282,43,38,0,14,53,66,0,14,1078,272,9,14,0,14,0,14,0,14,0,14,14,13,52,42.85,0,19.8,53,68.91
370010219021,"Block Group 1, Census Tract 219.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021902,1,1655,359,1249,334,0,14,0,14,72,88,0,14,1110,353,53,53,0,14,0,14,14,20,0,14,406,209,67,58.35,0,19.8,86,91.32,1061,185,943,198,0,14,0,14,72,88,0,14,819,206,39,33,0,14,0,14,13,20,0,14,118,71,52,41.05,0,19.8,85,91.32
370010219022,"Block Group 2, Census Tract 219.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021902,2,979,291,800,249,0,14,0,14,0,14,5,9,790,246,5,10,0,14,0,14,0,14,0,14,179,157,5,22.18,0,19.8,0,24.25,771,223,686,209,0,14,0,14,0,14,0,14,686,208,0,14,0,14,0,14,0,14,0,14,85,73,0,24.25,0,19.8,0,24.25
370010219023,"Block Group 3, Census Tract 219.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,021902,3,1794,498,1765,497,0,14,0,14,458,426,0,14,1286,415,0,14,0,14,0,14,0,14,21,22,29,43,0,24.25,0,19.8,458,426.46,1431,429,1399,429,0,14,0,14,396,361,0,14,984,305,0,14,0,14,0,14,0,14,19,22,32,43,0,24.25,0,19.8,396,361.54
370010220011,"Block Group 1, Census Tract 220.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,022001,1,1704,398,1675,393,5,9,8,23,59,48,0,14,1568,388,31,33,0,14,4,8,0,14,0,14,29,25,36,36.96,8,26.93,63,50.64,1450,380,1419,375,0,14,11,23,35,26,0,14,1341,372,32,33,0,14,0,14,0,14,0,14,31,25,32,38.48,11,26.93,35,32.68
370010220012,"Block Group 2, Census Tract 220.01, Alamance County, North Carolina",North Carolina,Alamance County,37,001,022001,2,1919,237,1743,243,0,14,0,14,187,109,0,14,1428,264,58,58,70,95,0,14,0,14,0,14,176,182,58,61.29,70,96.03,187,110.78,1369,174,1281,172,0,14,0,14,175,103,0,14,1027,181,52,54,27,35,0,14,0,14,0,14,88,78,52,57.52,27,37.7,175,104.89
370010220021,"Block Group 1, Census Tract 220.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,022002,1,1821,395,1347,293,0,14,0,14,147,110,39,33,1109,271,9,14,38,60,5,12,0,14,0,14,474,270,9,24.25,38,61.61,152,111.53,1254,256,1098,233,0,14,0,14,119,81,24,17,922,220,10,15,12,20,11,12,0,14,0,14,156,97,10,24.84,12,24.41,130,83.07
370010220022,"Block Group 2, Census Tract 220.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,022002,2,1597,448,1428,424,0,14,97,131,38,43,0,14,1287,391,6,11,0,14,0,14,0,14,0,14,169,161,6,22.65,97,131.75,38,47.34,1203,390,1057,350,0,14,101,131,39,43,0,14,909,316,8,10,0,14,0,14,0,14,0,14,146,147,8,22.18,101,131.75,39,47.34
370010220023,"Block Group 3, Census Tract 220.02, Alamance County, North Carolina",North Carolina,Alamance County,37,001,022002,3,1109,276,904,242,0,14,5,7,35,34,0,14,810,228,0,14,0,14,14,17,11,16,29,44,205,111,11,25.46,5,15.65,60,41.24,840,196,709,184,0,14,0,14,29,30,0,14,652,173,0,14,0,14,0,14,12,16,16,29,131,73,12,25.46,0,19.8,41,36.77
370030401001,"Block Group 1, Census Tract 401, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000401,1,832,514,816,515,0,14,0,14,0,14,0,14,747,512,37,47,0,14,32,47,0,14,0,14,16,27,37,51.0,0,19.8,32,51.0,772,506,757,507,0,14,0,14,0,14,0,14,723,508,22,25,0,14,12,23,0,14,0,14,15,27,22,31.89,0,19.8,12,30.35
370030401002,"Block Group 2, Census Tract 401, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000401,2,605,256,605,256,0,14,0,14,0,14,0,14,595,255,0,14,0,14,0,14,10,16,0,14,0,14,10,25.46,0,19.8,10,25.46,419,123,419,123,0,14,0,14,0,14,0,14,409,122,0,14,0,14,0,14,10,16,0,14,0,14,10,25.46,0,19.8,10,25.46
370030401003,"Block Group 3, Census Tract 401, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000401,3,1618,358,1421,280,0,14,0,14,0,14,0,14,1375,273,33,60,4,8,9,18,0,14,0,14,197,233,33,63.18,4,16.12,9,26.76,1247,217,1209,214,0,14,0,14,0,14,0,14,1168,207,34,60,0,14,7,18,0,14,0,14,38,52,34,63.18,0,19.8,7,26.76
370030402001,"Block Group 1, Census Tract 402, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000402,1,1111,302,1064,303,0,14,0,14,0,14,0,14,1064,303,0,14,0,14,0,14,0,14,0,14,47,70,0,24.25,0,19.8,0,24.25,972,259,924,255,0,14,0,14,0,14,0,14,924,255,0,14,0,14,0,14,0,14,0,14,48,70,0,24.25,0,19.8,0,24.25
370030402002,"Block Group 2, Census Tract 402, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000402,2,534,235,534,235,0,14,0,14,0,14,0,14,460,227,0,14,74,84,0,14,0,14,0,14,0,14,0,24.25,74,85.16,0,24.25,353,187,353,187,0,14,0,14,0,14,0,14,353,187,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25
370030402003,"Block Group 3, Census Tract 402, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000402,3,2085,555,2085,555,0,14,0,14,0,14,0,14,2085,555,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25,1703,439,1703,439,0,14,0,14,0,14,0,14,1703,439,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25
370030403001,"Block Group 1, Census Tract 403, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000403,1,922,230,922,230,0,14,0,14,0,14,0,14,899,225,23,39,0,14,0,14,0,14,0,14,0,14,23,43.74,0,19.8,0,24.25,743,174,743,174,0,14,0,14,0,14,0,14,731,174,12,20,0,14,0,14,0,14,0,14,0,14,12,28.14,0,19.8,0,24.25
370030403002,"Block Group 2, Census Tract 403, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000403,2,2236,480,2221,477,0,14,0,14,0,14,0,14,2076,401,85,96,0,14,60,102,0,14,0,14,15,27,85,98.02,0,19.8,60,103.9,1806,328,1791,324,0,14,0,14,0,14,0,14,1708,313,83,96,0,14,0,14,0,14,0,14,15,27,83,98.02,0,19.8,0,24.25
370030404001,"Block Group 1, Census Tract 404, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000404,1,751,232,696,222,0,14,0,14,0,14,0,14,696,222,0,14,0,14,0,14,0,14,0,14,55,70,0,24.25,0,19.8,0,24.25,719,226,685,222,0,14,0,14,0,14,0,14,685,222,0,14,0,14,0,14,0,14,0,14,34,42,0,24.25,0,19.8,0,24.25
370030404002,"Block Group 2, Census Tract 404, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000404,2,1314,453,1302,452,0,14,0,14,83,64,0,14,1194,443,8,18,0,14,17,17,0,14,0,14,12,20,8,26.76,0,19.8,100,67.68,900,284,900,285,5,13,0,14,81,64,0,14,800,281,0,14,0,14,14,17,0,14,0,14,0,14,5,23.69,0,19.8,95,67.68
370030404003,"Block Group 3, Census Tract 404, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000404,3,1777,543,1653,510,0,14,0,14,111,114,0,14,1535,487,7,13,0,14,0,14,0,14,0,14,124,126,7,23.69,0,19.8,111,115.71,1489,446,1376,401,0,14,0,14,114,114,0,14,1256,368,6,13,0,14,0,14,0,14,0,14,113,124,6,23.69,0,19.8,114,115.71
370030404004,"Block Group 4, Census Tract 404, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000404,4,1520,514,1474,497,0,14,0,14,212,164,0,14,1248,434,0,14,0,14,14,28,0,14,0,14,46,72,0,24.25,0,19.8,226,166.96,1227,414,1180,404,0,14,0,14,147,142,0,14,1019,360,0,14,0,14,14,28,0,14,0,14,47,72,0,24.25,0,19.8,161,145.41
370030404005,"Block Group 5, Census Tract 404, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000404,5,861,373,820,367,0,14,0,14,439,279,0,14,314,161,15,28,0,14,52,64,0,14,0,14,41,65,15,34.29,0,19.8,491,286.59,667,280,626,271,0,14,0,14,276,196,0,14,283,137,15,28,0,14,52,64,0,14,0,14,41,65,15,34.29,0,19.8,328,206.66
370030405001,"Block Group 1, Census Tract 405, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000405,1,1189,527,1012,451,0,14,0,14,0,14,0,14,952,443,56,87,4,8,0,14,0,14,0,14,177,200,56,89.22,4,16.12,0,24.25,923,384,839,361,0,14,0,14,0,14,0,14,782,345,57,87,0,14,0,14,0,14,0,14,84,92,57,89.22,0,19.8,0,24.25
370030405002,"Block Group 2, Census Tract 405, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000405,2,864,400,864,400,0,14,0,14,0,14,0,14,670,299,194,263,0,14,0,14,0,14,0,14,0,14,194,263.74,0,19.8,0,24.25,643,266,643,266,0,14,0,14,0,14,0,14,547,232,96,131,0,14,0,14,0,14,0,14,0,14,96,132.49,0,19.8,0,24.25
370030405003,"Block Group 3, Census Tract 405, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000405,3,2349,866,2258,791,0,14,0,14,62,102,0,14,2170,759,0,14,0,14,21,33,0,14,5,9,91,194,0,24.25,0,19.8,83,108.12,1666,529,1619,488,0,14,0,14,25,37,0,14,1594,481,0,14,0,14,0,14,0,14,0,14,47,130,0,24.25,0,19.8,25,41.96
370030405004,"Block Group 4, Census Tract 405, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000405,4,2442,472,2241,541,0,14,81,153,198,240,0,14,1946,432,16,35,0,14,0,14,0,14,0,14,201,231,16,40.21,81,153.64,198,240.82,1962,336,1821,386,0,14,43,80,140,162,0,14,1621,366,17,35,0,14,0,14,0,14,0,14,141,167,17,40.21,43,81.22,140,163.21
370030406001,"Block Group 1, Census Tract 406, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000406,1,1369,459,1369,459,0,14,0,14,0,14,0,14,1306,434,0,14,0,14,63,101,0,14,0,14,0,14,0,24.25,0,19.8,63,102.92,1096,350,1096,350,0,14,0,14,0,14,0,14,1033,324,0,14,0,14,63,101,0,14,0,14,0,14,0,24.25,0,19.8,63,102.92
370030406002,"Block Group 2, Census Tract 406, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000406,2,1787,597,1539,536,0,14,0,14,0,14,0,14,1539,536,0,14,0,14,0,14,0,14,0,14,248,246,0,24.25,0,19.8,0,24.25,1482,499,1482,499,0,14,0,14,0,14,0,14,1482,499,0,14,0,14,0,14,0,14,0,14,0,14,0,24.25,0,19.8,0,24.25
370030406003,"Block Group 3, Census Tract 406, Alexander County, North Carolina",North Carolina,Alexander County,37,003,000406,3,1916,296,1850,303,22,37,6,9,679,187,0,14,1078,268,9,22,0,14,48,51,8,16,0,14,66,51,39,45.92,6,16.64,735,194.49,1743,221,1677,227,20,37,0,14,629,138,0,14,956,221,14,22,0,14,51,51,7,16,0,14,66,51,41,45.92,0,19.8,687,147.99
